date,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,total_precipitation,fog,rain,snow,hail,thunder,tornado,wban_number_3887,wban_number_3960,wban_number_4846,wban_number_4894,wban_number_14827,wban_number_14842,wban_number_53802,wban_number_94846,wban_number_94870,wban_number_94892,wban_number_99999
2005-01-23,-2.06648087753103,0.3046951397055245,-2.1669367865765694,0.3186425231770944,2.4226383724035236,0.8797311323994823,0.9503438501729123,0.3121481565043781,0.2900748132750242,0.37940225384771453,1.0512878490503923,0.6865987729712666,-2.123294065292914,0,-0.37007645417099844,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-06-30,1.5680314752156628,-1.3554846686807287,1.4766901190245294,-1.311943455548435,-0.6625208142427261,-0.6000260412796095,-0.30564537426304805,-1.3279523268237077,0.018433317136157982,-1.0936888965563996,0.16226090306894606,-0.03516312289802171,1.7118302305584039,1,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2009-12-13,-0.7467751326629618,0.3046951397055245,-0.5371818611719634,-0.9858262598033292,-0.1508322017614499,-0.6000260412796095,-0.07305480179146152,0.3121481565043781,0.018433317136157982,0.37940225384771453,0.16226090306894606,0.14087634752040762,-0.4733629747318284,1,1.0608317963332115,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-08,-1.8270181757406345,0.3046951397055245,-1.7498951350700254,0.3186425231770944,2.4677943918441234,-0.10677365005324554,-0.30564537426304805,0.3121481565043781,0.5345520561769956,0.37940225384771453,0.16226090306894606,-0.03516312289802171,-2.0018944603185624,0,0.27523511920922555,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2007-04-11,-0.7201681601586097,0.3046951397055245,-0.6579044840959656,0.3186425231770944,-1.8514303065647775,-0.3533998456664275,-1.8407431303939537,0.3121481565043781,1.7841030420387858,0.37940225384771453,0.8769688530731322,1.5843998034903415,-0.4733629747318284,1,0.21912107980213238,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2008-10-24,-0.049672331251884666,0.3046951397055245,0.20361579532361393,0.3186425231770944,0.07491115335900865,-0.8466522368927915,-0.026536731660275262,0.3121481565043781,-0.41619318030903446,0.08478402376689172,-0.168945122790428,0.14087634752040762,0.14467147354726548,0,2.239226916539755,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2001-05-04,0.47182428923439645,0.3046951397055245,0.4615229601231823,0.3186425231770944,0.7220402676001962,0.13985254555993643,0.4386444132828978,0.3121481565043781,0.37156705487066843,0.37940225384771453,0.8769688530731322,0.5105593025528372,0.5916427009582427,0,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-07,0.5888950088525634,0.3046951397055245,0.3353130308819924,0.3186425231770944,1.293921596801231,0.8797311323994823,0.9968616984884425,0.3121481565043781,-0.9594761725867659,0.37940225384771453,-0.8836530727946142,-1.267439415827028,0.2219258585201263,1,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2001-10-02,0.5622880363482113,0.3046951397055245,0.5877330986916911,0.3186425231770944,-0.3163736546415494,-0.8466522368927915,-0.49171787660344835,0.3121481565043781,-0.0358950598088706,-2.5667800469605138,-0.168945122790428,-0.8801524465990258,0.12259873198322936,1,-0.3981334791005732,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2000-01-04,-1.2576289235484837,-3.3477004387442326,-1.1243326381857734,-3.26864663001907,0.36085641071982627,-1.8331570193455193,-0.5382359467346346,-3.2960729068174106,2.191565286247084,-2.8613982770413364,0.5457628272137579,-0.03516312289802171,-0.9699977654112544,1,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2007-04-28,0.23768284999806227,-0.3593767836489768,0.132279557236259,-0.3335918683131174,-0.5571720780824023,0.38647874117311837,-0.21260901218502032,-0.34389203682685626,0.127089811968697,-0.20983420631393113,0.8769688530731322,0.14087634752040762,-0.2747089321592996,1,-0.3981334791005732,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2000-02-02,-1.9228032361572838,0.3046951397055245,-1.7444077764210077,0.3186425231770944,1.5949127369618423,0.8797311323994823,-0.6312720869970071,0.3121481565043781,0.15425406520559085,0.37940225384771453,0.16226090306894606,-0.3696380495393094,-2.0625942628057383,0,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2009-09-11,0.9241428218083805,-0.027340821971726163,0.9553880644535672,-0.007474672568011491,0.6016456486400786,-0.10677365005324554,0.019981560286566207,-0.01587194016123909,-1.5027591648644973,0.08478402376689172,-0.8836530727946142,-1.4258748720498853,0.6964879076355165,0,-0.3981334791005732,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2004-11-01,0.23768284999806227,-0.027340821971726163,0.46701047576768895,-0.007474672568011491,-0.30132777184175563,-0.8466522368927915,-0.30564537426304805,-0.01587194016123909,0.6160445568301589,0.08478402376689172,1.3824938749097673,0.8626382433896959,0.5199066066270233,1,-0.22979132952312367,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-12,0.26961133880033933,0.3046951397055245,0.42311139724822944,0.3186425231770944,-1.6708337853643007,0.13985254555993643,-0.5847540168658208,0.3121481565043781,-0.17171580787830346,0.37940225384771453,0.3365798990462064,0.8626382433896959,0.02327181594759743,1,-0.005335119634467428,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-03-31,-0.6350257263476287,-0.027340821971726163,-0.3176862592473479,-0.007474672568011491,0.02976431943904389,-0.6000260412796095,0.5781988454921118,-0.01587194016123909,0.48022380876072607,0.08478402376689172,0.5457628272137579,0.14087634752040762,-0.2967816737233353,0,-0.37007645417099844,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2002-09-18,1.094427283440161,0.3046951397055245,1.3779173493512342,0.3186425231770944,-0.9334110032831665,-0.10677365005324554,-1.7477068792237536,0.3121481565043781,-0.7421629238641697,0.37940225384771453,-0.6744701446270621,-0.8801524465990258,1.1931226983149423,0,-0.37007645417099844,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-10,0.00886292705965353,0.3046951397055245,-0.004905193966625683,0.3186425231770944,-1.761136638724848,0.8797311323994823,0.9038255582260709,0.3121481565043781,0.3172388074543994,0.37940225384771453,0.7026498570958722,0.8626382433896959,0.12259873198322936,1,2.155055920141454,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2000-05-23,0.9986424260186023,0.3046951397055245,1.0431864308198047,0.3186425231770944,-2.077173661685236,0.8797311323994823,0.9503438501729123,0.3121481565043781,0.09992555873180319,0.37940225384771453,-0.168945122790428,-0.8801524465990258,0.9779142048200183,0,-0.08950619964922055,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2002-04-01,-0.6616326988519807,0.3046951397055245,-0.7347280285005082,0.3186425231770944,0.10501210447919675,0.8797311323994823,0.4386444132828978,0.3121481565043781,-0.3347006796558711,0.37940225384771453,0.8769688530731322,0.6865987729712666,-0.8982615658294024,0,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2000-12-17,-2.385764547583254,0.3046951397055245,-2.298634152964522,0.3186425231770944,0.1501589383991615,-1.3399046281191553,-1.4685982366209807,0.3121481565043781,2.7076840252879215,0.37940225384771453,2.0972018249139524,2.094914536318701,-2.2612481803931415,1,-0.3981334791005732,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-07-02,1.5680314752156628,-3.3477004387442326,1.4821774253417175,-3.26864663001907,-0.12073125064126182,-1.8331570193455193,0.5781988454921118,-3.2960729068174106,-0.41619318030903446,-2.8613982770413364,-0.8836530727946142,-1.267439415827028,1.4745489954994446,0,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-04,-0.9702735393034458,0.3046951397055245,-0.7786271070199677,0.3186425231770944,-1.2494480262435546,-1.0932784325059735,-0.21260901218502032,0.3121481565043781,0.5073878029401013,0.37940225384771453,0.3365798990462064,0.6865987729712666,-0.7713438280893573,1,-0.3981334791005732,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2001-11-19,-0.10288627626058867,-0.027340821971726163,-0.03234214420720262,-0.007474672568011491,-0.060538533921503296,0.6331049367863003,-0.16609094205383407,-0.01587194016123909,1.2951482971773234,0.08478402376689172,1.2256068450276523,1.0210736996125542,-0.2747089321592996,1,0.05077891977262613,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003-12-15,-1.0873442589216127,0.3046951397055245,-0.8170388792222391,0.3186425231770944,-0.3163736546415494,0.6331049367863003,-0.9103807295997799,0.3121481565043781,1.6211180407324586,0.37940225384771453,1.2256068450276523,1.1971131700309836,-0.9699977654112544,1,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2001-10-31,0.21107587749371026,0.3046951397055245,-0.12562760756330932,0.3186425231770944,0.90263678880069,0.8797311323994823,0.764271126016856,0.3121481565043781,0.8333578055527556,0.37940225384771453,1.2256068450276523,0.6865987729712666,0.31021640377374077,0,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2009-04-17,0.36539639921698847,-0.3593767836489768,0.09386799436130618,-0.3335918683131174,1.4895731863221362,-1.3399046281191553,0.11301770054893874,-0.34389203682685626,-0.9323120488786312,-0.20983420631393113,-0.5175831147449481,-1.6019143424683147,-0.1864183869056851,0,-0.3981334791005732,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-03,1.2593908377592882,0.3046951397055245,1.465715506390153,0.3186425231770944,-1.0387597394434904,0.13985254555993643,0.2990899810736838,0.3121481565043781,0.39873130810756274,0.37940225384771453,0.7026498570958722,-0.03516312289802171,1.584912282317095,0,-0.28590537938227345,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2007-04-28,0.18446890498935825,-0.3593767836489768,0.12130494460188312,-0.3335918683131174,-0.4969701758420261,-1.0932784325059735,-0.7243084490750349,-0.34389203682685626,-0.7964913008091983,-0.20983420631393113,-0.5175831147449481,-1.0913999454085983,-0.1864183869056851,0,-0.3981334791005732,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2008-12-12,-1.2789144812524562,-0.027340821971726163,-1.343828240110389,-0.007474672568011491,0.7069943848004195,-0.10677365005324554,0.7177532777013258,-0.01587194016123909,-0.0902234367538992,0.08478402376689172,0.005373873186832047,-0.3696380495393094,-1.0086248526470527,0,-0.3981334791005732,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-14,0.17382627838369025,0.3046951397055245,0.23654005188137903,0.3186425231770944,-1.5955860003241478,-0.3533998456664275,0.1595359924957802,0.3121481565043781,0.2900748132750242,0.37940225384771453,0.16226090306894606,-0.03516312289802171,0.5199066066270233,1,1.1450029599644167,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2000-08-23,1.2700334643649565,0.3046951397055245,1.5096143755822944,0.3186425231770944,0.36085641071982627,0.8797311323994823,-0.11957287192264779,0.3121481565043781,-0.41619318030903446,0.37940225384771453,-0.8836530727946142,-1.0913999454085983,1.3145221454133462,1,3.922648349601913,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-07-11,1.387103980988033,-0.3593767836489768,1.5864379199868373,-0.3335918683131174,-0.4066765080020966,-1.0932784325059735,0.2525721327581527,-0.34389203682685626,-0.7421629238641697,-0.20983420631393113,-1.0579720687718739,-1.4258748720498853,1.584912282317095,0,-0.37007645417099844,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2000-04-15,0.6155019813569154,-0.027340821971726163,0.5109095542871483,-0.007474672568011491,-0.2712268207215675,0.6331049367863003,-0.2591273041318618,-0.01587194016123909,0.23574630680123607,0.08478402376689172,-0.5175831147449481,-1.267439415827028,0.5199066066270233,1,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-11-30,-1.156522448331455,-2.01955659203523,-1.0145848372234658,-1.9641778470386468,0.37590229351962007,-2.573035606185065,0.11301770054893874,-1.983992520154942,0.15425406520559085,-2.272161816879691,-0.168945122790428,-0.7217169903761681,-1.0086248526470527,1,4.652130987318806,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2003-11-22,-0.35831317170334975,-1.3554846686807287,-0.10916547928442678,-1.311943455548435,-0.5872730292025733,-1.0932784325059735,-0.3521634443942343,-1.3279523268237077,0.48022380876072607,-1.0936888965563996,0.005373873186832047,-0.3696380495393094,-0.17538201612366724,1,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-21,-1.2363433658445109,0.3046951397055245,-1.3493156510912363,0.3186425231770944,0.25550767455950246,0.8797311323994823,0.7177532777013258,0.3121481565043781,0.2900748132750242,0.37940225384771453,-0.5175831147449481,-0.8801524465990258,-1.3673055348044159,1,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-02-08,-1.8908748488525522,0.3046951397055245,-1.689533875939854,0.3186425231770944,1.9861975449623832,0.6331049367863003,-0.49171787660344835,0.3121481565043781,0.2900748132750242,0.37940225384771453,0.5457628272137579,0.6865987729712666,-2.338502479849864,0,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003-12-05,-0.8957741380883145,0.3046951397055245,-0.6524171777787774,0.3186425231770944,0.014709251118649559,-0.6000260412796095,-1.3290438044117667,0.3121481565043781,0.127089811968697,0.37940225384771453,-0.168945122790428,-0.7217169903761681,-0.5726898907674608,0,0.33134915861631903,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2000-06-12,1.2913191235664743,0.3046951397055245,1.460228200072965,0.3186425231770944,0.3006545084794672,0.38647874117311837,0.2525721327581527,0.3121481565043781,0.34440306069129323,0.37940225384771453,0.5457628272137579,1.5843998034903415,1.5131763984871394,1,-0.14562023905631402,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2009-03-29,-0.7201681601586097,0.3046951397055245,-0.5755936333742347,0.3186425231770944,-2.363118919046071,-1.5865308237323374,-0.44519958465660686,0.3121481565043781,1.7841030420387858,0.37940225384771453,1.5568128708870272,1.7428355954818426,-0.5119901672182589,0,0.4435773210469579,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-09,0.21639739379163536,-0.027340821971726163,0.5767582767299967,-0.007474672568011491,-3.205890437287529,-1.8331570193455193,-0.6312720869970071,-0.01587194016123909,1.8384312894550547,0.08478402376689172,1.3824938749097673,1.1971131700309836,0.35987996704218905,0,1.9025425964807425,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-08-28,0.9241428218083805,0.3046951397055245,1.290118773657679,0.3186425231770944,-0.34647460576172034,0.38647874117311837,0.4386444132828978,0.3121481565043781,-0.19887993158643824,0.37940225384771453,1.3824938749097673,2.094914536318701,0.8178875652351846,1,3.8384773532036123,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003-12-29,-0.4062058034092196,0.3046951397055245,-0.290249309006771,0.3186425231770944,-0.42172239080187324,-0.10677365005324554,0.6247171374389541,0.3121481565043781,0.42589556134445705,0.37940225384771453,0.3365798990462064,-0.03516312289802171,-0.3740360586961961,1,0.5558053998611449,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003-09-19,0.45586014633080335,-1.0234487070034781,0.499934732325454,-0.9858262598033292,-0.3163736546415494,-1.3399046281191553,0.764271126016856,-0.9999322301580906,0.34440306069129323,-0.7990706664755768,0.5457628272137579,-0.03516312289802171,0.5916427009582427,0,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2008-07-20,1.6638167386274023,0.3046951397055245,1.5864379199868373,0.3186425231770944,-0.3615296740821147,0.8797311323994823,0.764271126016856,0.3121481565043781,-0.3075365559477363,0.37940225384771453,-0.5175831147449481,0.6865987729712666,1.5131763984871394,1,-0.37007645417099844,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2000-01-06,-1.156522448331455,0.3046951397055245,-1.0968956879451965,0.3186425231770944,1.0531323588809958,0.8797311323994823,0.9968616984884425,0.3121481565043781,0.9963425478015637,0.37940225384771453,0.3365798990462064,-0.3696380495393094,-0.9699977654112544,1,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003-06-12,1.2114982060534183,0.3046951397055245,1.4712028127073413,0.3186425231770944,-1.2494480262435546,0.38647874117311837,-1.189489594018208,0.3121481565043781,-1.2311176687256316,0.37940225384771453,-0.168945122790428,-0.7217169903761681,1.2427862615833907,0,0.8924897199201572,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003-08-22,1.3445330685751784,-0.027340821971726163,1.262681823417102,-0.007474672568011491,-0.13578631896165613,0.6331049367863003,0.9038255582260709,-0.01587194016123909,-0.2532083085314668,0.08478402376689172,-0.5175831147449481,-0.8801524465990258,1.5131763984871394,1,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2001-03-31,-0.4221699463128127,0.3046951397055245,-0.02685462856269597,-1.9641778470386468,-0.6625208142427261,-0.10677365005324554,-1.7011888090925673,0.3121481565043781,-1.1224610443643335,0.08478402376689172,0.7026498570958722,0.5105593025528372,-0.6333897195672946,0,-0.3981334791005732,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-13,-0.17738588047081047,-0.3593767836489768,-0.12562760756330932,-0.3335918683131174,-1.580540117524354,-0.8466522368927915,0.9038255582260709,-0.34389203682685626,0.2629105600381299,-0.20983420631393113,-0.34326411876768803,-0.8801524465990258,0.12259873198322936,1,-0.2017342993675203,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2002-04-16,1.2647121510621222,-0.027340821971726163,0.9334386298574969,-0.007474672568011491,-0.7829154332028608,0.6331049367863003,0.6712349857544844,-0.01587194016123909,1.7026105413856218,0.08478402376689172,1.2256068450276523,1.0210736996125542,1.1379410549061173,0,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2000-03-12,-0.6722755284527396,-2.351592553712481,-1.371265190350966,-2.2902950427837525,0.9327377399208782,-1.0932784325059735,0.9968616984884425,-2.3120126168205593,-0.41619318030903446,-1.9775435867988682,-0.5175831147449481,-0.3696380495393094,-1.0086248526470527,0,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003-11-12,-0.10288627626058867,-4.343808323775985,-0.10916547928442678,-4.246998217254388,-1.2645030945639488,-3.806166584250975,-0.5382359467346346,-4.280133196814262,1.9742520375244876,-3.7452529672838053,2.6027268467505875,3.4856266212392075,-0.0760551000880349,1,-0.37007645417099844,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2009-02-11,-0.10288627626058867,0.3046951397055245,0.25300218016026155,0.3186425231770944,-2.167476515045783,-1.5865308237323374,-1.375561874542953,0.3121481565043781,-0.0902234367538992,0.37940225384771453,1.3824938749097673,2.2533503283102023,-0.2967816737233353,0,-0.005335119634467428,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-24,-0.4913480342251098,0.3046951397055245,-0.2134259739295464,0.3186425231770944,-0.5421170097620079,-0.6000260412796095,-1.4220801664897944,0.3121481565043781,1.9742520375244876,0.37940225384771453,2.6027268467505875,3.151151358829277,-0.1864183869056851,0,1.2291739563627178,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-21,-1.3002000389564288,0.3046951397055245,-1.0749461486854668,0.3186425231770944,1.564820971362289,-1.0932784325059735,-1.7477068792237536,0.3121481565043781,-0.28037243223960157,-3.450634737202982,0.3365798990462064,-0.5456775199577387,-1.5052596433264784,0,0.47163431984639176,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-19,1.232783865254936,0.3046951397055245,1.141959409820418,-2.2902950427837525,-0.5571720780824023,-1.3399046281191553,0.5316805535452703,0.3121481565043781,0.9148500471483999,0.37940225384771453,0.8769688530731322,0.5105593025528372,1.3145221454133462,1,-0.25784834922667027,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2007-05-02,0.17382627838369025,-0.3593767836489768,0.32982572456480425,-0.3335918683131174,-0.2712268207215675,-1.8331570193455193,-0.7243084490750349,-0.34389203682685626,-0.8508195482254678,-0.20983420631393113,-0.6744701446270621,-0.8801524465990258,0.1998531169560906,0,-0.3420194292414234,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-09-07,0.8230362450938067,-0.027340821971726163,0.6480943054900331,-0.007474672568011491,0.1200579872789734,0.6331049367863003,0.9968616984884425,-0.01587194016123909,0.018433317136157982,0.08478402376689172,-0.34326411876768803,-0.5456775199577387,0.7185606491995522,1,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2008-01-30,-2.0026241536703395,-0.027340821971726163,-1.8541555773833156,-0.007474672568011491,0.315700391279261,-0.10677365005324554,0.4386444132828978,-0.01587194016123909,2.028580284940757,0.08478402376689172,3.491753792732033,4.383427651758282,-1.891531147188254,0,0.24717812040979203,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003-07-04,1.844744232855032,-4.675844285453235,1.5590009697462601,-4.573115412999494,-0.8732091010427904,-2.8196618017982473,0.8573077099105406,-4.608153293479879,0.5073878029401013,-4.039871197364628,-0.5175831147449481,-1.4258748720498853,2.009811189166565,1,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-02-18,-1.4864488464868928,-0.027340821971726163,-1.3273661118315065,-0.007474672568011491,1.745408307042148,0.38647874117311837,-1.88726120052514,-0.01587194016123909,-0.3890290566008997,0.08478402376689172,0.16226090306894606,-0.03516312289802171,-1.7646134094482093,1,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2001-09-06,1.5414245027113107,0.3046951397055245,1.6467991267851791,0.3186425231770944,-0.060538533921503296,0.38647874117311837,-0.8173445893374074,0.3121481565043781,-0.0902234367538992,-0.7990706664755768,-0.168945122790428,-0.8801524465990258,1.584912282317095,0,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2001-03-08,-1.0128448577064815,-0.3593767836489768,-1.1023830989260437,-0.3335918683131174,0.22540672343931434,-0.10677365005324554,0.6247171374389541,-0.34389203682685626,0.8876860529690247,-0.20983420631393113,-0.168945122790428,-0.03516312289802171,-0.7713438280893573,1,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-17,0.42925317382645134,0.3046951397055245,0.3627499811225693,0.3186425231770944,-1.520338215283995,-0.3533998456664275,-0.16609094205383407,0.3121481565043781,0.2629105600381299,0.37940225384771453,0.8769688530731322,0.5105593025528372,0.1998531169560906,0,-0.3981334791005732,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-13,-0.06031516085264357,-0.3593767836489768,-0.05977909444777956,-0.3335918683131174,-1.3698426452036894,-0.10677365005324554,0.1595359924957802,-0.34389203682685626,-0.5520139283784673,-0.20983420631393113,0.3365798990462064,-0.3696380495393094,-0.24711811045488702,0,-0.3981334791005732,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2008-05-16,0.15786193248500627,-0.027340821971726163,0.05545622215903485,-1.9641778470386468,-0.030437582801332307,0.6331049367863003,0.9968616984884425,-0.01587194016123909,-0.22604418482333205,0.08478402376689172,-0.34326411876768803,-0.3696380495393094,0.09500791027881682,0,-0.2017342993675203,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-21,-0.3902416605056265,0.3046951397055245,-0.43840888217135005,0.3186425231770944,0.0899570361588024,0.6331049367863003,0.34560827302052527,0.3121481565043781,-0.2532083085314668,0.37940225384771453,-0.34326411876768803,-0.8801524465990258,-0.24711811045488702,0,-0.3981334791005732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
